Source,Target,Type,Label,Weight
3832999,102838352,Undirected,,1
3832999,102846256,Undirected,,1
3832999,103358779,Undirected,,1
3832999,103778915,Undirected,,1
3832999,104058823,Undirected,,1
3832999,104409370,Undirected,,1
3832999,104723306,Undirected,,1
3832999,104837113,Undirected,,1
3832999,104994491,Undirected,,1
3832999,105077873,Undirected,,1
3832999,105114425,Undirected,,1
3832999,105122867,Undirected,,1
3832999,105263377,Undirected,,1
3832999,105293533,Undirected,,1
3832999,105405445,Undirected,,1
3832999,105421826,Undirected,,1
3832999,105601973,Undirected,,1
3832999,105609023,Undirected,,1
3832999,106284678,Undirected,,1
3832999,106299607,Undirected,,1
3832999,106308267,Undirected,,1
3832999,106431014,Undirected,,1
3832999,106444064,Undirected,,1
3832999,106751829,Undirected,,1
3832999,107114916,Undirected,,1
3832999,107262530,Undirected,,1
3832999,107558612,Undirected,,1
3832999,107578164,Undirected,,1
3832999,107638895,Undirected,,1
3832999,107846513,Undirected,,1
3832999,108314708,Undirected,,1
3832999,108366518,Undirected,,1
3832999,108532271,Undirected,,1
3832999,108833596,Undirected,,1
3832999,108916918,Undirected,,1
3832999,109312812,Undirected,,1
3832999,109353830,Undirected,,1
3832999,109593313,Undirected,,1
3832999,109594872,Undirected,,1
3832999,109768002,Undirected,,1
3832999,110037991,Undirected,,1
3832999,110172977,Undirected,,1
3832999,110327582,Undirected,,1
3832999,110347596,Undirected,,1
3832999,110670734,Undirected,,1
3832999,110958025,Undirected,,1
3832999,111029693,Undirected,,1
3832999,111041967,Undirected,,1
3832999,111407552,Undirected,,1
3832999,111457714,Undirected,,1
3832999,111617421,Undirected,,1
3832999,111677971,Undirected,,1
3832999,112451503,Undirected,,1
3832999,112601816,Undirected,,1
3832999,113014796,Undirected,,1
3832999,113281735,Undirected,,1
3832999,113475984,Undirected,,1
3832999,113481154,Undirected,,1
3832999,113557260,Undirected,,1
3832999,113991356,Undirected,,1
3832999,114122218,Undirected,,1
3832999,114318563,Undirected,,1
3832999,114634641,Undirected,,1
3832999,114648760,Undirected,,1
3832999,114683926,Undirected,,1
3832999,114796310,Undirected,,1
3832999,115273492,Undirected,,1
3832999,115818490,Undirected,,1
3832999,115828901,Undirected,,1
3832999,116004286,Undirected,,1
3832999,116412180,Undirected,,1
3832999,116544130,Undirected,,1
3832999,116574844,Undirected,,1
3832999,117703041,Undirected,,1
3832999,117979056,Undirected,,1
3832999,118169550,Undirected,,1
3832999,118324707,Undirected,,1
3832999,118442504,Undirected,,1
3832999,118614744,Undirected,,1
3832999,118731764,Undirected,,1
3832999,119494424,Undirected,,1
3832999,119524583,Undirected,,1
3832999,119718080,Undirected,,1
3832999,119722336,Undirected,,1
3832999,120073451,Undirected,,1
3832999,120200002,Undirected,,1
3832999,120224549,Undirected,,1
3832999,120233668,Undirected,,1
3832999,120417250,Undirected,,1
3832999,120641494,Undirected,,1
3832999,120699837,Undirected,,1
3832999,120813316,Undirected,,1
3832999,120933293,Undirected,,1
3832999,120979158,Undirected,,1
3832999,121252122,Undirected,,1
3832999,121686360,Undirected,,1
3832999,121704742,Undirected,,1
3832999,121900442,Undirected,,1
3832999,122188448,Undirected,,1
3832999,122592309,Undirected,,1
3832999,122837752,Undirected,,1
3832999,123126389,Undirected,,1
3832999,123324429,Undirected,,1
3832999,123815788,Undirected,,1
3832999,123851064,Undirected,,1
3832999,123870937,Undirected,,1
3832999,124173336,Undirected,,1
3832999,124319362,Undirected,,1
3832999,124416768,Undirected,,1
3832999,124488959,Undirected,,1
3832999,124932428,Undirected,,1
3832999,125136796,Undirected,,1
3832999,125448316,Undirected,,1
3832999,125647791,Undirected,,1
3832999,125679355,Undirected,,1
3832999,126610910,Undirected,,1
3832999,126738141,Undirected,,1
3832999,126917197,Undirected,,1
3832999,126925508,Undirected,,1
3832999,127043147,Undirected,,1
3832999,127435648,Undirected,,1
3832999,127705026,Undirected,,1
3832999,127810878,Undirected,,1
3832999,128152266,Undirected,,1
3832999,128457954,Undirected,,1
3832999,128884875,Undirected,,1
3832999,129609432,Undirected,,1
3832999,131363975,Undirected,,1
3832999,131532980,Undirected,,1
3832999,131546702,Undirected,,1
3832999,131568101,Undirected,,1
3832999,131568169,Undirected,,1
3832999,131730746,Undirected,,1
3832999,131777179,Undirected,,1
3832999,131992207,Undirected,,1
3832999,132020496,Undirected,,1
3832999,132133514,Undirected,,1
3832999,132170707,Undirected,,1
3832999,132250839,Undirected,,1
3832999,132305874,Undirected,,1
3832999,132324100,Undirected,,1
3832999,132356063,Undirected,,1
3832999,132496632,Undirected,,1
3832999,132518746,Undirected,,1
3832999,132683563,Undirected,,1
3832999,132749482,Undirected,,1
3832999,132847533,Undirected,,1
3832999,132990698,Undirected,,1
3832999,133079741,Undirected,,1
3832999,133088458,Undirected,,1
3832999,133252380,Undirected,,1
3832999,133259289,Undirected,,1
3832999,133278322,Undirected,,1
3832999,133422515,Undirected,,1
3832999,133525430,Undirected,,1
3832999,133563667,Undirected,,1
3832999,133782358,Undirected,,1
3832999,133812695,Undirected,,1
3832999,133853427,Undirected,,1
3832999,133882464,Undirected,,1
3832999,134128491,Undirected,,1
3832999,134239680,Undirected,,1
3832999,134241994,Undirected,,1
3832999,134343733,Undirected,,1
3832999,134357126,Undirected,,1
3832999,134358909,Undirected,,1
3832999,134606911,Undirected,,1
3832999,134947739,Undirected,,1
3832999,135108066,Undirected,,1
3832999,135312808,Undirected,,1
3832999,135418189,Undirected,,1
3832999,135453341,Undirected,,1
3832999,135727439,Undirected,,1
3832999,135760151,Undirected,,1
3832999,135777144,Undirected,,1
3832999,135825525,Undirected,,1
3832999,135828215,Undirected,,1
3832999,135855967,Undirected,,1
3832999,135873833,Undirected,,1
3832999,135882111,Undirected,,1
3832999,135970650,Undirected,,1
3832999,136010152,Undirected,,1
3832999,136134494,Undirected,,1
3832999,136304154,Undirected,,1
3832999,136308585,Undirected,,1
3832999,136451751,Undirected,,1
3832999,136467590,Undirected,,1
3832999,136586862,Undirected,,1
3832999,136646879,Undirected,,1
3832999,136700128,Undirected,,1
3832999,136864434,Undirected,,1
3832999,137026625,Undirected,,1
3832999,137113488,Undirected,,1
3832999,137256081,Undirected,,1
3832999,137307698,Undirected,,1
3832999,137327470,Undirected,,1
3832999,137392860,Undirected,,1
3832999,137537961,Undirected,,1
3832999,137552986,Undirected,,1
3832999,137592726,Undirected,,1
3832999,137692864,Undirected,,1
3832999,137729591,Undirected,,1
3832999,137778984,Undirected,,1
3832999,137809960,Undirected,,1
3832999,137841342,Undirected,,1
3832999,137939512,Undirected,,1
3832999,137948074,Undirected,,1
3832999,138024511,Undirected,,1
3832999,138121051,Undirected,,1
3832999,138281759,Undirected,,1
3832999,138351006,Undirected,,1
3832999,138362622,Undirected,,1
3832999,138499033,Undirected,,1
3832999,138511121,Undirected,,1
3832999,138619229,Undirected,,1
3832999,138643823,Undirected,,1
3832999,138846369,Undirected,,1
3832999,138873056,Undirected,,1
3832999,138973042,Undirected,,1
3832999,139006761,Undirected,,1
3832999,139067859,Undirected,,1
3832999,139274821,Undirected,,1
3832999,139375775,Undirected,,1
3832999,139500582,Undirected,,1
3832999,139506338,Undirected,,1
3832999,139544571,Undirected,,1
3832999,139552877,Undirected,,1
3832999,139698453,Undirected,,1
3832999,139901946,Undirected,,1
3832999,140067856,Undirected,,1
3832999,140068220,Undirected,,1
3832999,140116006,Undirected,,1
3832999,140150923,Undirected,,1
3832999,140342414,Undirected,,1
3832999,140426940,Undirected,,1
3832999,140633804,Undirected,,1
3832999,140748300,Undirected,,1
3832999,140802220,Undirected,,1
3832999,140836280,Undirected,,1
3832999,141268857,Undirected,,1
3832999,141357493,Undirected,,1
3832999,141427219,Undirected,,1
3832999,141708403,Undirected,,1
3832999,141735352,Undirected,,1
3832999,141738001,Undirected,,1
3832999,141779027,Undirected,,1
3832999,141914756,Undirected,,1
3832999,141968416,Undirected,,1
3832999,142120619,Undirected,,1
3832999,142396500,Undirected,,1
3832999,142435318,Undirected,,1
3832999,142502295,Undirected,,1
3832999,142567046,Undirected,,1
3832999,142574491,Undirected,,1
3832999,142656142,Undirected,,1
3832999,142784249,Undirected,,1
3832999,143011791,Undirected,,1
3832999,143057918,Undirected,,1
3832999,143286307,Undirected,,1
3832999,143291762,Undirected,,1
3832999,144001280,Undirected,,1
3832999,144211431,Undirected,,1
3832999,144415900,Undirected,,1
3832999,144475088,Undirected,,1
3832999,144477412,Undirected,,1
3832999,144583562,Undirected,,1
3832999,144662772,Undirected,,1
3832999,144729090,Undirected,,1
3832999,144760237,Undirected,,1
3832999,144805362,Undirected,,1
3832999,145074572,Undirected,,1
3832999,145081919,Undirected,,1
3832999,145171032,Undirected,,1
3832999,145214179,Undirected,,1
3832999,145238742,Undirected,,1
3832999,145343662,Undirected,,1
3832999,145351986,Undirected,,1
3832999,145375010,Undirected,,1
3832999,145393229,Undirected,,1
3832999,145420180,Undirected,,1
3832999,145464683,Undirected,,1
3832999,145473511,Undirected,,1
3832999,145500386,Undirected,,1
3832999,145611344,Undirected,,1
3832999,146077440,Undirected,,1
3832999,146173167,Undirected,,1
3832999,146555744,Undirected,,1
3832999,146607127,Undirected,,1
3832999,146613162,Undirected,,1
3832999,146648736,Undirected,,1
3832999,146737900,Undirected,,1
3832999,146855709,Undirected,,1
3832999,147066349,Undirected,,1
3832999,147109817,Undirected,,1
3832999,147119829,Undirected,,1
3832999,147278149,Undirected,,1
3832999,147287253,Undirected,,1
3832999,147301318,Undirected,,1
3832999,147329865,Undirected,,1
3832999,147468523,Undirected,,1
3832999,147743052,Undirected,,1
3832999,147957071,Undirected,,1
3832999,148012956,Undirected,,1
3832999,148134162,Undirected,,1
3832999,148135583,Undirected,,1
3832999,148588187,Undirected,,1
3832999,148624525,Undirected,,1
3832999,148949927,Undirected,,1
3832999,149032194,Undirected,,1
3832999,149056584,Undirected,,1
3832999,149203261,Undirected,,1
3832999,149506197,Undirected,,1
3832999,149604741,Undirected,,1
3832999,150123892,Undirected,,1
3832999,150369532,Undirected,,1
3832999,150407095,Undirected,,1
3832999,150530878,Undirected,,1
3832999,150554513,Undirected,,1
3832999,150679129,Undirected,,1
3832999,150708460,Undirected,,1
3832999,150767999,Undirected,,1
3832999,151086354,Undirected,,1
3832999,151171296,Undirected,,1
3832999,151307665,Undirected,,1
3832999,151388890,Undirected,,1
3832999,151480827,Undirected,,1
3832999,151509657,Undirected,,1
3832999,151575680,Undirected,,1
3832999,151897052,Undirected,,1
3832999,151959545,Undirected,,1
3832999,152234529,Undirected,,1
3832999,152286548,Undirected,,1
3832999,152459837,Undirected,,1
3832999,152480412,Undirected,,1
3832999,152481321,Undirected,,1
3832999,152910840,Undirected,,1
3832999,152981164,Undirected,,1
3832999,153086484,Undirected,,1
3832999,153088799,Undirected,,1
3832999,153174576,Undirected,,1
3832999,153191676,Undirected,,1
3832999,153233824,Undirected,,1
3832999,153270848,Undirected,,1
3832999,153507959,Undirected,,1
3832999,153561315,Undirected,,1
3832999,153603821,Undirected,,1
3832999,153621600,Undirected,,1
3832999,153654398,Undirected,,1
3832999,153862836,Undirected,,1
3832999,153884698,Undirected,,1
3832999,154137800,Undirected,,1
3832999,154265860,Undirected,,1
3832999,154486023,Undirected,,1
3832999,154623089,Undirected,,1
3832999,154680296,Undirected,,1
3832999,154801117,Undirected,,1
3832999,154874254,Undirected,,1
3832999,155055567,Undirected,,1
3832999,155088511,Undirected,,1
3832999,155725857,Undirected,,1
3832999,155781069,Undirected,,1
3832999,155788380,Undirected,,1
3832999,156228341,Undirected,,1
3832999,156244199,Undirected,,1
3832999,156253604,Undirected,,1
3832999,156271030,Undirected,,1
3832999,156318100,Undirected,,1
3832999,156615039,Undirected,,1
3832999,156667600,Undirected,,1
3832999,157071408,Undirected,,1
3832999,157176484,Undirected,,1
3832999,157317646,Undirected,,1
3832999,157582078,Undirected,,1
3832999,158133919,Undirected,,1
3832999,158193972,Undirected,,1
3832999,158549754,Undirected,,1
3832999,158728257,Undirected,,1
3832999,158851977,Undirected,,1
3832999,159015442,Undirected,,1
3832999,159276242,Undirected,,1
3832999,159556838,Undirected,,1
3832999,159752968,Undirected,,1
3832999,160046621,Undirected,,1
3832999,160231196,Undirected,,1
3832999,160248191,Undirected,,1
3832999,160347512,Undirected,,1
3832999,160464599,Undirected,,1
3832999,160723942,Undirected,,1
3832999,160917741,Undirected,,1
3832999,160929691,Undirected,,1
3832999,160959156,Undirected,,1
3832999,161228891,Undirected,,1
3832999,161264116,Undirected,,1
3832999,161424513,Undirected,,1
3832999,161649307,Undirected,,1
3832999,161661836,Undirected,,1
3832999,161730048,Undirected,,1
3832999,161758448,Undirected,,1
3832999,162169396,Undirected,,1
3832999,162217821,Undirected,,1
3832999,162291932,Undirected,,1
3832999,162337487,Undirected,,1
3832999,162546413,Undirected,,1
3832999,162624910,Undirected,,1
3832999,162709440,Undirected,,1
3832999,162799000,Undirected,,1
3832999,162882426,Undirected,,1
3832999,162901172,Undirected,,1
3832999,162917922,Undirected,,1
3832999,163143539,Undirected,,1
3832999,163178103,Undirected,,1
3832999,163300746,Undirected,,1
3832999,163446365,Undirected,,1
3832999,163788535,Undirected,,1
3832999,163878308,Undirected,,1
3832999,163923124,Undirected,,1
3832999,164035409,Undirected,,1
3832999,164068802,Undirected,,1
3832999,164495037,Undirected,,1
3832999,164856397,Undirected,,1
3832999,164870776,Undirected,,1
3832999,165138966,Undirected,,1
3832999,165583775,Undirected,,1
3832999,165747876,Undirected,,1
3832999,165826011,Undirected,,1
3832999,166133254,Undirected,,1
3832999,166437557,Undirected,,1
3832999,166449694,Undirected,,1
3832999,166539855,Undirected,,1
3832999,166737915,Undirected,,1
3832999,166779365,Undirected,,1
3832999,167030628,Undirected,,1
3832999,167193329,Undirected,,1
3832999,167225888,Undirected,,1
3832999,167395780,Undirected,,1
3832999,167558608,Undirected,,1
3832999,167587873,Undirected,,1
3832999,167627464,Undirected,,1
3832999,167698119,Undirected,,1
3832999,167725082,Undirected,,1
3832999,167830723,Undirected,,1
3832999,168055463,Undirected,,1
3832999,168214161,Undirected,,1
3832999,168349951,Undirected,,1
3832999,168425401,Undirected,,1
3832999,168477947,Undirected,,1
3832999,168583986,Undirected,,1
3832999,168730016,Undirected,,1
3832999,168792156,Undirected,,1
3832999,169249150,Undirected,,1
3832999,169660972,Undirected,,1
3832999,169688955,Undirected,,1
3832999,169758273,Undirected,,1
3832999,170190202,Undirected,,1
3832999,170298393,Undirected,,1
3832999,170329423,Undirected,,1
3832999,170363133,Undirected,,1
3832999,170432828,Undirected,,1
3832999,170706647,Undirected,,1
3832999,170769106,Undirected,,1
3832999,170962532,Undirected,,1
3832999,170995795,Undirected,,1
3832999,171177894,Undirected,,1
3832999,171312619,Undirected,,1
3832999,171407559,Undirected,,1
3832999,171651140,Undirected,,1
3832999,171823999,Undirected,,1
3832999,171825188,Undirected,,1
3832999,171902219,Undirected,,1
3832999,171933098,Undirected,,1
3832999,172172515,Undirected,,1
3832999,172195737,Undirected,,1
3832999,172333966,Undirected,,1
3832999,172390525,Undirected,,1
3832999,172402251,Undirected,,1
3832999,172567636,Undirected,,1
3832999,172590557,Undirected,,1
3832999,173074197,Undirected,,1
3832999,173354284,Undirected,,1
3832999,173838107,Undirected,,1
3832999,174013387,Undirected,,1
3832999,174061438,Undirected,,1
3832999,174087409,Undirected,,1
3832999,174236907,Undirected,,1
3832999,174460343,Undirected,,1
3832999,174504669,Undirected,,1
3832999,174802749,Undirected,,1
3832999,175195196,Undirected,,1
3832999,175219889,Undirected,,1
3832999,175282117,Undirected,,1
3832999,175333121,Undirected,,1
3832999,175491714,Undirected,,1
3832999,175597695,Undirected,,1
3832999,175772823,Undirected,,1
3832999,175856522,Undirected,,1
3832999,176022647,Undirected,,1
3832999,176153221,Undirected,,1
3832999,176249513,Undirected,,1
3832999,176434798,Undirected,,1
3832999,176602558,Undirected,,1
3832999,176801324,Undirected,,1
3832999,176926462,Undirected,,1
3832999,176948376,Undirected,,1
3832999,177023506,Undirected,,1
3832999,177244896,Undirected,,1
3832999,177248607,Undirected,,1
3832999,177280531,Undirected,,1
3832999,177318765,Undirected,,1
3832999,177703876,Undirected,,1
3832999,177810403,Undirected,,1
3832999,177871931,Undirected,,1
3832999,177898097,Undirected,,1
3832999,178275086,Undirected,,1
3832999,178406993,Undirected,,1
3832999,178419782,Undirected,,1
3832999,178632307,Undirected,,1
3832999,178781659,Undirected,,1
3832999,178858762,Undirected,,1
3832999,179280876,Undirected,,1
3832999,179376532,Undirected,,1
3832999,179461396,Undirected,,1
3832999,179534825,Undirected,,1
3832999,179970052,Undirected,,1
3832999,179990623,Undirected,,1
3832999,180116157,Undirected,,1
3832999,180139212,Undirected,,1
3832999,180249466,Undirected,,1
3832999,180337144,Undirected,,1
3832999,180381095,Undirected,,1
3832999,180533890,Undirected,,1
3832999,180684520,Undirected,,1
3832999,180802062,Undirected,,1
3832999,180864999,Undirected,,1
3832999,180929623,Undirected,,1
3832999,181442712,Undirected,,1
3832999,181561189,Undirected,,1
3832999,181574233,Undirected,,1
3832999,181653085,Undirected,,1
3832999,181682400,Undirected,,1
3832999,181846985,Undirected,,1
3832999,181847043,Undirected,,1
3832999,181854547,Undirected,,1
3832999,181894658,Undirected,,1
3832999,181968992,Undirected,,1
3832999,182032496,Undirected,,1
3832999,182214096,Undirected,,1
3832999,182215883,Undirected,,1
3832999,182268923,Undirected,,1
3832999,182407226,Undirected,,1
3832999,182421192,Undirected,,1
3832999,182523149,Undirected,,1
3832999,182534713,Undirected,,1
3832999,182601283,Undirected,,1
3832999,183113420,Undirected,,1
3832999,183187829,Undirected,,1
3832999,183341228,Undirected,,1
3832999,183346552,Undirected,,1
3832999,183416405,Undirected,,1
3832999,183476022,Undirected,,1
3832999,183595305,Undirected,,1
3832999,183767038,Undirected,,1
3832999,183770337,Undirected,,1
3832999,183844631,Undirected,,1
3832999,184184302,Undirected,,1
3832999,184610657,Undirected,,1
3832999,184865161,Undirected,,1
3832999,185109662,Undirected,,1
3832999,185217363,Undirected,,1
3832999,185575232,Undirected,,1
3832999,185643738,Undirected,,1
3832999,185818017,Undirected,,1
3832999,185880271,Undirected,,1
3832999,185996976,Undirected,,1
3832999,186013522,Undirected,,1
3832999,186110774,Undirected,,1
3832999,186190235,Undirected,,1
3832999,187163769,Undirected,,1
3832999,187317551,Undirected,,1
3832999,187485244,Undirected,,1
3832999,187549116,Undirected,,1
3832999,187861901,Undirected,,1
3832999,187942315,Undirected,,1
3832999,188345349,Undirected,,1
3832999,188661056,Undirected,,1
3832999,188781024,Undirected,,1
3832999,188823660,Undirected,,1
3832999,188900540,Undirected,,1
3832999,188974274,Undirected,,1
3832999,189180411,Undirected,,1
3832999,189213604,Undirected,,1
3832999,189476539,Undirected,,1
3832999,189583526,Undirected,,1
3832999,189608947,Undirected,,1
3832999,189750825,Undirected,,1
3832999,189793981,Undirected,,1
3832999,190015481,Undirected,,1
3832999,190712946,Undirected,,1
3832999,190952437,Undirected,,1
3832999,191077840,Undirected,,1
3832999,191150032,Undirected,,1
3832999,191724556,Undirected,,1
3832999,192161309,Undirected,,1
3832999,192165110,Undirected,,1
3832999,192250582,Undirected,,1
3832999,192301970,Undirected,,1
3832999,192606019,Undirected,,1
3832999,192656336,Undirected,,1
3832999,192771653,Undirected,,1
3832999,192881694,Undirected,,1
3832999,193049033,Undirected,,1
3832999,193191645,Undirected,,1
3832999,193230159,Undirected,,1
3832999,193259406,Undirected,,1
3832999,193629603,Undirected,,1
3832999,193630880,Undirected,,1
3832999,193639296,Undirected,,1
3832999,193654972,Undirected,,1
3832999,193697991,Undirected,,1
3832999,194031716,Undirected,,1
3832999,194083778,Undirected,,1
3832999,194118110,Undirected,,1
3832999,194162921,Undirected,,1
3832999,194438176,Undirected,,1
3832999,194441337,Undirected,,1
3832999,194484832,Undirected,,1
3832999,194587522,Undirected,,1
3832999,194720827,Undirected,,1
3832999,194961614,Undirected,,1
3832999,195098611,Undirected,,1
3832999,195178877,Undirected,,1
3832999,195268434,Undirected,,1
3832999,195476135,Undirected,,1
3832999,196219944,Undirected,,1
3832999,196530440,Undirected,,1
3832999,197122769,Undirected,,1
3832999,197153623,Undirected,,1
3832999,197185801,Undirected,,1
3832999,197358631,Undirected,,1
3832999,197511550,Undirected,,1
3832999,198083668,Undirected,,1
3832999,199247983,Undirected,,1
3832999,199313733,Undirected,,1
3832999,199509507,Undirected,,1
3832999,200201760,Undirected,,1
3832999,200224032,Undirected,,1
3832999,200267030,Undirected,,1
3832999,200325068,Undirected,,1
3832999,200463852,Undirected,,1
3832999,200724397,Undirected,,1
3832999,200733959,Undirected,,1
3832999,200831560,Undirected,,1
3832999,200854001,Undirected,,1
3832999,200868515,Undirected,,1
3832999,201213463,Undirected,,1
3832999,201456159,Undirected,,1
3832999,201631522,Undirected,,1
3832999,201800886,Undirected,,1
3832999,201802509,Undirected,,1
3832999,201856115,Undirected,,1
3832999,201919171,Undirected,,1
3832999,202001375,Undirected,,1
3832999,202031138,Undirected,,1
3832999,202128472,Undirected,,1
3832999,202169296,Undirected,,1
3832999,202397991,Undirected,,1
3832999,202563919,Undirected,,1
3832999,202659082,Undirected,,1
3832999,202693872,Undirected,,1
3832999,203262809,Undirected,,1
3832999,203329618,Undirected,,1
3832999,203801377,Undirected,,1
3832999,203890838,Undirected,,1
3832999,203989717,Undirected,,1
3832999,204231586,Undirected,,1
3832999,204962579,Undirected,,1
3832999,205128444,Undirected,,1
3832999,205143934,Undirected,,1
3832999,205171897,Undirected,,1
3832999,205298330,Undirected,,1
3832999,205311424,Undirected,,1
3832999,205491807,Undirected,,1
3832999,205672613,Undirected,,1
3832999,205956703,Undirected,,1
3832999,206595256,Undirected,,1
3832999,206597755,Undirected,,1
3832999,206651495,Undirected,,1
3832999,207153648,Undirected,,1
3832999,207440873,Undirected,,1
3832999,207891963,Undirected,,1
3832999,208284098,Undirected,,1
3832999,208356528,Undirected,,1
3832999,208370163,Undirected,,1
3832999,208420322,Undirected,,1
3832999,208495462,Undirected,,1
3832999,209263933,Undirected,,1
3832999,209536000,Undirected,,1
3832999,209845770,Undirected,,1
3832999,209906676,Undirected,,1
3832999,210246039,Undirected,,1
3832999,210519585,Undirected,,1
3832999,210716162,Undirected,,1
3832999,210916903,Undirected,,1
3832999,211316995,Undirected,,1
3832999,211579031,Undirected,,1
3832999,212117685,Undirected,,1
3832999,212238870,Undirected,,1
3832999,212484187,Undirected,,1
3832999,212907968,Undirected,,1
3832999,212947075,Undirected,,1
3832999,213263067,Undirected,,1
3832999,213368684,Undirected,,1
3832999,213370277,Undirected,,1
3832999,213705983,Undirected,,1
3832999,213767764,Undirected,,1
3832999,213870251,Undirected,,1
3832999,214612071,Undirected,,1
3832999,214717109,Undirected,,1
3832999,214893321,Undirected,,1
3832999,214905504,Undirected,,1
3832999,215025427,Undirected,,1
3832999,215156905,Undirected,,1
3832999,215734377,Undirected,,1
3832999,215957108,Undirected,,1
3832999,215966680,Undirected,,1
3832999,216060325,Undirected,,1
3832999,216691919,Undirected,,1
3832999,216737421,Undirected,,1
3832999,216981302,Undirected,,1
3832999,217149554,Undirected,,1
3832999,217920720,Undirected,,1
3832999,217948146,Undirected,,1
3832999,218359349,Undirected,,1
3832999,218360910,Undirected,,1
3832999,218431587,Undirected,,1
3832999,218461667,Undirected,,1
3832999,218567862,Undirected,,1
3832999,218835922,Undirected,,1
3832999,219598082,Undirected,,1
3832999,219942002,Undirected,,1
3832999,220096025,Undirected,,1
3832999,220118149,Undirected,,1
3832999,220119275,Undirected,,1
3832999,220363132,Undirected,,1
3832999,220387852,Undirected,,1
3832999,220631247,Undirected,,1
3832999,220738498,Undirected,,1
3832999,221023682,Undirected,,1
3832999,221263651,Undirected,,1
3832999,221493794,Undirected,,1
3832999,221496522,Undirected,,1
3832999,221536825,Undirected,,1
3832999,221558962,Undirected,,1
3832999,221567353,Undirected,,1
3832999,221608610,Undirected,,1
3832999,221637772,Undirected,,1
3832999,222047603,Undirected,,1
3832999,222090034,Undirected,,1
3832999,222510932,Undirected,,1
3832999,222650765,Undirected,,1
3832999,222665425,Undirected,,1
3832999,222852751,Undirected,,1
3832999,223156007,Undirected,,1
3832999,223248110,Undirected,,1
3832999,223627542,Undirected,,1
3832999,223656134,Undirected,,1
3832999,224181515,Undirected,,1
3832999,224445803,Undirected,,1
3832999,224506403,Undirected,,1
3832999,224756358,Undirected,,1
3832999,224765681,Undirected,,1
3832999,224792865,Undirected,,1
3832999,224872589,Undirected,,1
3832999,225013779,Undirected,,1
3832999,225077514,Undirected,,1
3832999,225093262,Undirected,,1
3832999,225841017,Undirected,,1
3832999,225912108,Undirected,,1
3832999,225933282,Undirected,,1
3832999,225965915,Undirected,,1
3832999,226216939,Undirected,,1
3832999,226301144,Undirected,,1
3832999,226628215,Undirected,,1
3832999,226638471,Undirected,,1
3832999,226815618,Undirected,,1
3832999,226823738,Undirected,,1
3832999,226829113,Undirected,,1
3832999,226984774,Undirected,,1
3832999,227066754,Undirected,,1
3832999,227069986,Undirected,,1
3832999,227160119,Undirected,,1
3832999,227440907,Undirected,,1
3832999,227454086,Undirected,,1
3832999,227502475,Undirected,,1
3832999,227611506,Undirected,,1
3832999,227723879,Undirected,,1
3832999,228073295,Undirected,,1
3832999,228170220,Undirected,,1
3832999,228677313,Undirected,,1
3832999,228713246,Undirected,,1
3832999,229048599,Undirected,,1
3832999,229329914,Undirected,,1
3832999,229354177,Undirected,,1
3832999,229439333,Undirected,,1
3832999,229892818,Undirected,,1
3832999,229960823,Undirected,,1
3832999,230008710,Undirected,,1
3832999,230761049,Undirected,,1
3832999,230785891,Undirected,,1
3832999,230920163,Undirected,,1
3832999,231104250,Undirected,,1
3832999,231115020,Undirected,,1
3832999,231573761,Undirected,,1
3832999,231732560,Undirected,,1
3832999,232603600,Undirected,,1
3832999,232630338,Undirected,,1
3832999,232872468,Undirected,,1
3832999,233278488,Undirected,,1
3832999,233383935,Undirected,,1
3832999,233735860,Undirected,,1
3832999,233797199,Undirected,,1
3832999,233934339,Undirected,,1
3832999,234534741,Undirected,,1
3832999,235043174,Undirected,,1
3832999,235078471,Undirected,,1
3832999,235190097,Undirected,,1
3832999,235318006,Undirected,,1
3832999,235321661,Undirected,,1
3832999,235355761,Undirected,,1
3832999,235437698,Undirected,,1
3832999,235557572,Undirected,,1
3832999,235691339,Undirected,,1
3832999,236042529,Undirected,,1
3832999,236287608,Undirected,,1
3832999,236404602,Undirected,,1
3832999,236682501,Undirected,,1
3832999,236747853,Undirected,,1
3832999,237053739,Undirected,,1
3832999,237236486,Undirected,,1
3832999,237377267,Undirected,,1
3832999,237480318,Undirected,,1
3832999,237562354,Undirected,,1
3832999,237936886,Undirected,,1
3832999,238101833,Undirected,,1
3832999,238144238,Undirected,,1
3832999,238269386,Undirected,,1
3832999,238299849,Undirected,,1
3832999,238319832,Undirected,,1
3832999,238348484,Undirected,,1
3832999,238468600,Undirected,,1
3832999,238623522,Undirected,,1
3832999,238925015,Undirected,,1
3832999,238963396,Undirected,,1
3832999,239286145,Undirected,,1
3832999,239455643,Undirected,,1
3832999,239504028,Undirected,,1
3832999,239703520,Undirected,,1
3832999,239889416,Undirected,,1
3832999,239913907,Undirected,,1
3832999,240044091,Undirected,,1
3832999,240111226,Undirected,,1
3832999,240256288,Undirected,,1
3832999,240307895,Undirected,,1
3832999,240352926,Undirected,,1
3832999,240359240,Undirected,,1
3832999,240725339,Undirected,,1
3832999,240765536,Undirected,,1
3832999,240982925,Undirected,,1
3832999,241360907,Undirected,,1
3832999,241417849,Undirected,,1
3832999,241763758,Undirected,,1
3832999,241983338,Undirected,,1
3832999,242036911,Undirected,,1
3832999,242706691,Undirected,,1
3832999,242711227,Undirected,,1
